code	url	product_name	image_url	image_small_url	image_front_url	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	salt_100g	sodium_100g	carbohydrates_100g	fiber_100g	sugars_100g	proteins_100g	calcium_100g	iron_100g	nutrition-score-fr_100g	nutrition-score-uk_100g
00535212	http://us.openfoodfacts.org/product/00535212		http://static.openfoodfacts.org/images/products/00535212/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/00535212/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/00535212/front_en.6.400.jpg	1050.0	746.0	19.6	6.25	2.54	1.0	1.79	0.0	0.0	16.1	0.0357	0.00129	19.0	19.0
0009542018085	http://us.openfoodfacts.org/product/0009542018085		http://static.openfoodfacts.org/images/products/000/954/201/8085/front_en.5.400.jpg	http://static.openfoodfacts.org/images/products/000/954/201/8085/front_en.5.200.jpg	http://static.openfoodfacts.org/images/products/000/954/201/8085/front_en.5.400.jpg	2200.0	1150.0	30.0	20.0	0.159	0.0625	55.0	2.5	50.0	5.0	0.15	0.0009	23.0	23.0
0036778020650	http://us.openfoodfacts.org/product/0036778020650		http://static.openfoodfacts.org/images/products/003/677/802/0650/front_en.5.400.jpg	http://static.openfoodfacts.org/images/products/003/677/802/0650/front_en.5.200.jpg	http://static.openfoodfacts.org/images/products/003/677/802/0650/front_en.5.400.jpg	2350.0	1450.0	40.5	8.11	0.11	0.0432	54.1	2.7	48.6	5.41	0.108	0.0	22.0	22.0
00931847	http://us.openfoodfacts.org/product/00931847		http://static.openfoodfacts.org/images/products/00931847/front_en.5.400.jpg	http://static.openfoodfacts.org/images/products/00931847/front_en.5.200.jpg	http://static.openfoodfacts.org/images/products/00931847/front_en.5.400.jpg	2620.0	1880.0	50.0	25.0	0.0	0.0	32.5	12.5	15.0	10.0	0.15	0.0027	15.0	15.0
0053859661076	http://us.openfoodfacts.org/product/0053859661076		http://static.openfoodfacts.org/images/products/005/385/966/1076/front_en.5.400.jpg	http://static.openfoodfacts.org/images/products/005/385/966/1076/front_en.5.200.jpg	http://static.openfoodfacts.org/images/products/005/385/966/1076/front_en.5.400.jpg	197.0	0.0	0.0	0.0	0.00747	0.00294	12.1	0.0	12.1	0.0	0.0	0.0	0.0	0.0
0070399107604	http://us.openfoodfacts.org/product/0070399107604		http://static.openfoodfacts.org/images/products/007/039/910/7604/front_en.10.400.jpg	http://static.openfoodfacts.org/images/products/007/039/910/7604/front_en.10.200.jpg	http://static.openfoodfacts.org/images/products/007/039/910/7604/front_en.10.400.jpg	160.0	0.0	0.0	0.0	0.145	0.0572	5.51	0.0	5.08	3.81	0.127	0.0	-1.0	-1.0
0627265001124	http://us.openfoodfacts.org/product/0627265001124		http://static.openfoodfacts.org/images/products/062/726/500/1124/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/062/726/500/1124/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/062/726/500/1124/front_en.3.400.jpg	1590.0	648.0	17.2	3.45	0.0876	0.0345	48.3	0.0	27.6	6.9	0.0	0.00124	13.0	13.0
0014800001051	http://us.openfoodfacts.org/product/0014800001051		http://static.openfoodfacts.org/images/products/001/480/000/1051/front_en.5.400.jpg	http://static.openfoodfacts.org/images/products/001/480/000/1051/front_en.5.200.jpg	http://static.openfoodfacts.org/images/products/001/480/000/1051/front_en.5.400.jpg	186.0	0.0	0.0	0.0	0.0141	0.00556	11.1	1.11	8.89	0.0	0.0	0.0	0.0	0.0
02520609	http://us.openfoodfacts.org/product/02520609		http://static.openfoodfacts.org/images/products/02520609/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/02520609/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/02520609/front_en.7.400.jpg	209.0	0.0	0.0	0.0	0.0191	0.0075	11.5	0.0	11.0	0.0	0.05	0.0	0.0	0.0
0758108649583	http://us.openfoodfacts.org/product/0758108649583		http://static.openfoodfacts.org/images/products/075/810/864/9583/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/075/810/864/9583/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/075/810/864/9583/front_en.8.400.jpg	248.0	79.7	2.12	1.27	0.161	0.0636	5.93	0.0	5.51	4.24	0.148	0.0	0.0	0.0
0070847814528	http://us.openfoodfacts.org/product/0070847814528		http://static.openfoodfacts.org/images/products/007/084/781/4528/front_en.10.400.jpg	http://static.openfoodfacts.org/images/products/007/084/781/4528/front_en.10.200.jpg	http://static.openfoodfacts.org/images/products/007/084/781/4528/front_en.10.400.jpg	87.1	0.0	0.0	0.0	0.0	0.0	5.0	0.0	4.58	0.0	0.0	0.0	0.0	0.0
0015665601127	http://us.openfoodfacts.org/product/0015665601127		http://static.openfoodfacts.org/images/products/001/566/560/1127/front_en.11.400.jpg	http://static.openfoodfacts.org/images/products/001/566/560/1127/front_en.11.200.jpg	http://static.openfoodfacts.org/images/products/001/566/560/1127/front_en.11.400.jpg	1940.0	750.0	17.9	3.57	1.27	0.5	71.4	0.0	0.0	7.14	0.0714	0.0	13.0	13.0
0851659003313	http://us.openfoodfacts.org/product/0851659003313		http://static.openfoodfacts.org/images/products/085/165/900/3313/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/085/165/900/3313/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/085/165/900/3313/front_en.8.400.jpg	1640.0	637.0	15.2	5.43	1.16	0.457	52.2	10.9	21.7	17.4	0.087	0.00313	13.0	13.0
0070896329158	http://us.openfoodfacts.org/product/0070896329158		http://static.openfoodfacts.org/images/products/007/089/632/9158/front_en.5.400.jpg	http://static.openfoodfacts.org/images/products/007/089/632/9158/front_en.5.200.jpg	http://static.openfoodfacts.org/images/products/007/089/632/9158/front_en.5.400.jpg	1680.0	0.0	0.0	0.0	0.0	0.0	120.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0
0071403000140	http://us.openfoodfacts.org/product/0071403000140		http://static.openfoodfacts.org/images/products/007/140/300/0140/front_en.4.400.jpg	http://static.openfoodfacts.org/images/products/007/140/300/0140/front_en.4.200.jpg	http://static.openfoodfacts.org/images/products/007/140/300/0140/front_en.4.400.jpg	2070.0	792.0	22.2	2.78	0.106	0.0417	63.9	5.56	61.1	11.1	0.0833	0.002	13.0	13.0
0051000012319	http://us.openfoodfacts.org/product/0051000012319		http://static.openfoodfacts.org/images/products/005/100/001/2319/front_en.10.400.jpg	http://static.openfoodfacts.org/images/products/005/100/001/2319/front_en.10.200.jpg	http://static.openfoodfacts.org/images/products/005/100/001/2319/front_en.10.400.jpg	314.0	35.0	0.833	0.417	1.88	0.742	12.5	2.5	1.67	3.33	0.0167	0.0006	3.0	3.0
0059749894456	http://us.openfoodfacts.org/product/0059749894456		http://static.openfoodfacts.org/images/products/005/974/989/4456/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/005/974/989/4456/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/005/974/989/4456/front_en.3.400.jpg	2510.0	0.0	53.3	6.67	0.931	0.367	26.7	6.67	6.67	20.0	0.0	0.0024	13.0	13.0
0816979010250	http://us.openfoodfacts.org/product/0816979010250		http://static.openfoodfacts.org/images/products/081/697/901/0250/front_en.5.400.jpg	http://static.openfoodfacts.org/images/products/081/697/901/0250/front_en.5.200.jpg	http://static.openfoodfacts.org/images/products/081/697/901/0250/front_en.5.400.jpg	248.0	159.0	4.24	0.847	0.603	0.237	4.24	1.69	2.54	1.69	0.0169	0.00229	-1.0	-1.0
0012000130274	http://us.openfoodfacts.org/product/0012000130274		http://static.openfoodfacts.org/images/products/001/200/013/0274/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/001/200/013/0274/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/001/200/013/0274/front_en.3.400.jpg	195.0	0.0	0.0	0.0	0.0402	0.0158	12.3	0.0	12.2	0.0	0.0	0.0	0.0	0.0
0072180632456	http://us.openfoodfacts.org/product/0072180632456		http://static.openfoodfacts.org/images/products/007/218/063/2456/front_en.9.400.jpg	http://static.openfoodfacts.org/images/products/007/218/063/2456/front_en.9.200.jpg	http://static.openfoodfacts.org/images/products/007/218/063/2456/front_en.9.400.jpg	1440.0	670.0	18.4	6.4	1.85	0.728	32.8	1.6	1.6	11.2	0.2	0.00216	16.0	16.0
0030000065310	http://us.openfoodfacts.org/product/0030000065310		http://static.openfoodfacts.org/images/products/003/000/006/5310/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/003/000/006/5310/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/003/000/006/5310/front_en.3.400.jpg	1700.0	233.0	5.56	3.7	1.88	0.741	85.2	3.7	44.4	3.7	0.0	0.0167	20.0	20.0
0740169018873	http://us.openfoodfacts.org/product/0740169018873		http://static.openfoodfacts.org/images/products/074/016/901/8873/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/074/016/901/8873/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/074/016/901/8873/front_en.8.400.jpg	840.0	0.0	0.0	0.0	2.12	0.833	46.7	0.0	46.7	0.0	0.0	0.0048	21.0	21.0
0857577003091	http://us.openfoodfacts.org/product/0857577003091		http://static.openfoodfacts.org/images/products/085/757/700/3091/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/085/757/700/3091/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/085/757/700/3091/front_en.6.400.jpg	859.0	124.0	0.0	0.0	5.08	2.0	52.9	0.0	52.9	0.0	0.0	0.0	0.0	0.0
0016000456822	http://us.openfoodfacts.org/product/0016000456822		http://static.openfoodfacts.org/images/products/001/600/045/6822/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/001/600/045/6822/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/001/600/045/6822/front_en.3.400.jpg	1780.0	761.0	18.2	10.6	1.08	0.424	54.5	15.2	21.2	18.2	0.0606	0.00218	18.0	18.0
0070470165172	http://us.openfoodfacts.org/product/0070470165172		http://static.openfoodfacts.org/images/products/007/047/016/5172/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/007/047/016/5172/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/007/047/016/5172/front_en.3.400.jpg	392.0	32.8	0.781	0.0	0.119	0.0469	18.8	0.0	14.1	3.12	0.156	0.0	3.0	3.0
5900951255649	http://us.openfoodfacts.org/product/5900951255649		http://static.openfoodfacts.org/images/products/590/095/125/5649/front_en.13.400.jpg	http://static.openfoodfacts.org/images/products/590/095/125/5649/front_en.13.200.jpg	http://static.openfoodfacts.org/images/products/590/095/125/5649/front_en.13.400.jpg	2016.0	0.0	23.8	14.3	0.69	0.271653543307	61.3	0.0	55.4	5.0	0.0	0.0	29.0	29.0
0074780333528	http://us.openfoodfacts.org/product/0074780333528		http://static.openfoodfacts.org/images/products/007/478/033/3528/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/007/478/033/3528/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/007/478/033/3528/front_en.6.400.jpg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0
0854137000705	http://us.openfoodfacts.org/product/0854137000705		http://static.openfoodfacts.org/images/products/085/413/700/0705/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/085/413/700/0705/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/085/413/700/0705/front_en.6.400.jpg	2090.0	821.0	21.4	3.57	0.0	0.0	64.3	7.14	0.0	7.14	0.0714	0.00129	0.0	0.0
0071105000011	http://us.openfoodfacts.org/product/0071105000011		http://static.openfoodfacts.org/images/products/007/110/500/0011/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/007/110/500/0011/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/007/110/500/0011/front_en.3.400.jpg	1620.0	222.0	7.05	0.0	2.0	0.787	70.5	14.1	0.0	17.6	0.0	0.00381	7.0	7.0
0099482417031	http://us.openfoodfacts.org/product/0099482417031	  Organic Soymilk Unsweetened	http://static.openfoodfacts.org/images/products/009/948/241/7031/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/009/948/241/7031/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/009/948/241/7031/front_en.3.400.jpg	0.0	0.0	4.0	0.5	0.2159	0.085	0.0	1.0	1.0	7.0	0.3	0.00108	0.0	0.0
0011014081923	http://us.openfoodfacts.org/product/0011014081923	 Sweet'n Salty Mix	http://static.openfoodfacts.org/images/products/001/101/408/1923/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/001/101/408/1923/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/001/101/408/1923/front_en.3.400.jpg	2.86	0.0	31.4	8.57	0.508	0.2	48.6	5.71	34.3	14.3	0.0571	0.0	12.0	12.0
0853152100414	http://us.openfoodfacts.org/product/0853152100414	+plusbar	http://static.openfoodfacts.org/images/products/085/315/210/0414/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/085/315/210/0414/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/085/315/210/0414/front_en.3.400.jpg	1630.0	568.0	15.3	1.69	0.172	0.0678	52.5	6.78	40.7	0.0	0.0	0.0	0.0	0.0
6001240100011	http://us.openfoodfacts.org/product/6001240100011	100 % Juice Apple	http://static.openfoodfacts.org/images/products/600/124/010/0011/front_fr.4.400.jpg	http://static.openfoodfacts.org/images/products/600/124/010/0011/front_fr.4.200.jpg	http://static.openfoodfacts.org/images/products/600/124/010/0011/front_fr.4.400.jpg	225.0	0.0	0.0	0.0	0.0127	0.005	13.0	0.0	13.0	0.0	0.0	0.0	7.0	-3.0
0030304600323	http://us.openfoodfacts.org/product/0030304600323	100% Fresh Squeezed Orange Juice	http://static.openfoodfacts.org/images/products/003/030/460/0323/front_en.16.400.jpg	http://static.openfoodfacts.org/images/products/003/030/460/0323/front_en.16.200.jpg	http://static.openfoodfacts.org/images/products/003/030/460/0323/front_en.16.400.jpg	192.0	0.0	0.0	0.0	0.0	0.0	12.1	0.0	10.4	0.417	0.0	0.0	0.0	0.0
0701060650005	http://us.openfoodfacts.org/product/0701060650005	100% Gravenstein Apple Juice	http://static.openfoodfacts.org/images/products/070/106/065/0005/front_en.10.400.jpg	http://static.openfoodfacts.org/images/products/070/106/065/0005/front_en.10.200.jpg	http://static.openfoodfacts.org/images/products/070/106/065/0005/front_en.10.400.jpg	209.0	0.0	0.0	0.0	0.0	0.0	12.0	0.333	10.0	0.0	0.0	0.0006	4.0	-3.0
02505008	http://us.openfoodfacts.org/product/02505008	100% Juice Fruit Punch	http://static.openfoodfacts.org/images/products/02505008/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/02505008/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/02505008/front_en.7.400.jpg	213.0	0.0	0.0	0.0	0.0215	0.00847	12.4	0.0	10.7	0.0	0.0565	0.0	0.0	0.0
0016000416109	http://us.openfoodfacts.org/product/0016000416109	100% Mashed Potatoes 	http://static.openfoodfacts.org/images/products/001/600/041/6109/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/001/600/041/6109/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/001/600/041/6109/front_en.8.400.jpg	1640.0	0.0	0.0	0.0	0.276	0.109	82.6	4.35	0.0	8.7	0.0	0.0	-5.0	-5.0
0051000024312	http://us.openfoodfacts.org/product/0051000024312	100% Natural Chicken Broth	http://static.openfoodfacts.org/images/products/005/100/002/4312/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/005/100/002/4312/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/005/100/002/4312/front_en.6.400.jpg	17.5	8.75	0.208	0.0	0.91	0.358	0.417	0.0	0.417	0.417	0.0	0.0	0.0	0.0
0779140006004	http://us.openfoodfacts.org/product/0779140006004	100% Natural Coconut Water	http://static.openfoodfacts.org/images/products/077/914/000/6004/front_en.13.400.jpg	http://static.openfoodfacts.org/images/products/077/914/000/6004/front_en.13.200.jpg	http://static.openfoodfacts.org/images/products/077/914/000/6004/front_en.13.400.jpg	97.0	0.0	0.0	0.0	0.03556	0.014	6.4	0.0	3.2	0.0	0.0	0.0	7.0	0.0
0025000056031	http://us.openfoodfacts.org/product/0025000056031	100% Orange Juice	http://static.openfoodfacts.org/images/products/002/500/005/6031/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/002/500/005/6031/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/002/500/005/6031/front_en.7.400.jpg	204.0	0.0	0.0	0.0	0.0169	0.00667	11.3	0.0	10.0	0.667	0.00889	0.0	0.0	0.0
0758108231832	http://us.openfoodfacts.org/product/0758108231832	100% Orange juice from concentrate with added ingredients unsweetened	http://static.openfoodfacts.org/images/products/075/810/823/1832/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/075/810/823/1832/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/075/810/823/1832/front_en.6.400.jpg	206.0	0.0	0.0	0.0	0.039	0.0153	11.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0049022744851	http://us.openfoodfacts.org/product/0049022744851	100% Pure Honey	http://static.openfoodfacts.org/images/products/004/902/274/4851/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/004/902/274/4851/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/004/902/274/4851/front_en.8.400.jpg	1200.0	0.0	0.0	0.0	0.0	0.0	81.0	0.0	76.2	0.0	0.0	0.0	13.0	13.0
0048500020746	http://us.openfoodfacts.org/product/0048500020746	100% Pure Orange Juice	http://static.openfoodfacts.org/images/products/004/850/002/0746/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/004/850/002/0746/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/004/850/002/0746/front_en.6.400.jpg	192.0	0.0	0.0	0.0	0.0	0.0	10.8	0.0	9.17	0.833	0.146	0.0	4.0	-3.0
0014800925340	http://us.openfoodfacts.org/product/0014800925340	100% Tomato Juice	http://static.openfoodfacts.org/images/products/001/480/092/5340/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/001/480/092/5340/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/001/480/092/5340/front_en.7.400.jpg	72.8	0.0	0.0	0.0	0.567	0.223	3.48	0.87	2.61	0.0	0.0	0.000209	-4.0	-4.0
00987141	http://us.openfoodfacts.org/product/00987141	100% Whole Grain Fiber Bread	http://static.openfoodfacts.org/images/products/00987141/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/00987141/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/00987141/front_en.6.400.jpg	877.0	97.7	2.33	0.0	0.945	0.372	46.5	11.6	6.98	9.3	0.0465	0.00251	-3.0	-3.0
0048500305690	http://us.openfoodfacts.org/product/0048500305690	100% pure orange juice with calcium & vitamin D	http://static.openfoodfacts.org/images/products/004/850/030/5690/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/004/850/030/5690/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/004/850/030/5690/front_en.6.400.jpg	192.0	0.0	0.0	0.0	0.476	0.188	10.8	0.0	9.17	0.833	0.146	0.0	6.0	-1.0
0074483902854	http://us.openfoodfacts.org/product/0074483902854	12 large grade cage free AA eggs	http://static.openfoodfacts.org/images/products/007/448/390/2854/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/007/448/390/2854/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/007/448/390/2854/front_en.7.400.jpg	586.0	0.0	9.0	3.0	0.33	0.13	2.0	0.0	0.0	12.0	0.04	0.00144	-1.0	-1.0
