code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	labels	labels_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	no_nutriments	additives_n	additives	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	pnns_groups_1	pnns_groups_2	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	salt_100g	sodium_100g	carbohydrates_100g	fiber_100g	-soluble-fiber_100g	-insoluble-fiber_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	nutrition-score-fr_100g	nutrition-score-uk_100g
0070718000920	http://us.openfoodfacts.org/product/0070718000920	stephane	1438789438	1439141791	Pure, All-natural Clam Juice		8 fl. oz. (240 ml)	Glass,Bottle	glass,bottle	Bar Harbor	bar-harbor			No artificial preservatives,no MSG,no trans fat	en:no-flavour-enhancer,en:no-msg,en:no-trans-fat,en:no-artificial-preservatives			Maine,USA	maine,usa					California		United States	Clam juice.					¼ cup (60 ml)		0	 [ clam-juice -> en:clam-juice  ]  [ juice -> en:juice  ] 		0			0			unknown	unknown		http://static.openfoodfacts.org/images/products/007/071/800/0920/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/007/071/800/0920/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/007/071/800/0920/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/007/071/800/0920/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/007/071/800/0920/ingredients_en.9.400.jpg	http://static.openfoodfacts.org/images/products/007/071/800/0920/ingredients_en.9.200.jpg	http://static.openfoodfacts.org/images/products/007/071/800/0920/nutrition_en.8.400.jpg	http://static.openfoodfacts.org/images/products/007/071/800/0920/nutrition_en.8.200.jpg	0	0	0	0																																	0		0.508	0.2	0				0									0					0.0001					0.01													0		0.015																		2	2
8368900087	http://us.openfoodfacts.org/product/8368900087	openfoodfacts-contributors	1374362065	1436095895	Pureau 	Water bottle	16.9fl oz	Bottle	bottle	Purified water	purified-water	purified water	en:purified-water	Carbon footprint	en:carbon-footprint,en:carbon-footprint											United States																	unknown	unknown	en:purified-water	http://static.openfoodfacts.org/images/products/836/890/008/7/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/836/890/008/7/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/836/890/008/7/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/836/890/008/7/front_en.3.200.jpg					13		0	0																																			0	0	0	0			0									10				0																																						12	-5	-5
01210806	http://us.openfoodfacts.org/product/01210806	bdwyer	1439320654	1439320877	Purified Drinking Water		16.9 FL OZ (1.05 PT) 500 mL	plastic,bottle	plastic,bottle	Aquafina	aquafina	Beverages,Waters,Non-sugared beverages	en:beverages,en:waters,en:non-sugared-beverages													United States						1 bottle (500 mL)											Beverages	Non-sugared beverages	en:waters	http://static.openfoodfacts.org/images/products/01210806/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/01210806/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/01210806/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/01210806/front_en.6.200.jpg			http://static.openfoodfacts.org/images/products/01210806/nutrition_en.7.400.jpg	http://static.openfoodfacts.org/images/products/01210806/nutrition_en.7.200.jpg	0																																																																																																	
0012142096339	http://us.openfoodfacts.org/product/0012142096339	tacinte	1439126554	1439205152	Purified Drinking Water with flavor enhancing minerals		24 x 20 fl.oz (480 fl. oz) 24 x 591 mL (14.2 L)			Sam's Choice	sam-s-choice													Mountain View,California,USA	Walmart	United States																	unknown	unknown		http://static.openfoodfacts.org/images/products/001/214/209/6339/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/001/214/209/6339/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/001/214/209/6339/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/001/214/209/6339/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/001/214/209/6339/ingredients_en.9.400.jpg	http://static.openfoodfacts.org/images/products/001/214/209/6339/ingredients_en.9.200.jpg	http://static.openfoodfacts.org/images/products/001/214/209/6339/nutrition_en.10.400.jpg	http://static.openfoodfacts.org/images/products/001/214/209/6339/nutrition_en.10.200.jpg																																																																																																		
5998200746291	http://us.openfoodfacts.org/product/5998200746291	openfoodfacts-contributors	1375709220	1375709221	Pöttyös Túró Rudi (banános)		1			FrieslandCampina	frieslandcampina															United States																																																																																																																													
0851694003422	http://us.openfoodfacts.org/product/0851694003422	woshilapin	1465784678	1465913736	Q Ginger Beer	Ginger Beer	9 fl oz	Glass,Bottle	glass,bottle	Q	q	Beverages,Plant-based beverages,Carbonated drinks,Fruit-based beverages,Sodas,Fruit sodas,Sodas with exotic fruits,Sugared beverages	en:beverages,en:plant-based-beverages,en:carbonated-drinks,en:fruit-based-beverages,en:sodas,en:fruit-sodas,en:sodas-with-exotic-fruits,en:sugared-beverages	No	en:no			Brooklyn,USA	brooklyn,usa					Northville,Michigan,United States	Meijer	United States	carbonated water, organic agave, ginger extracts, extracts of lime, extracts of coriander, extracts of cardamon, extracts of chili peppers, citric acid					9 fl oz		1	 [ carbonated-water -> en:carbonated-water  ]  [ water -> en:water  ]  [ organic-agave -> en:organic-agave  ]  [ agave -> en:agave  ]  [ ginger-extracts -> en:ginger-extracts  ]  [ extracts -> en:extracts  ]  [ extracts-of-lime -> en:extracts-of-lime  ]  [ of-lime -> en:of-lime  ]  [ lime -> en:lime  ]  [ extracts-of-coriander -> en:extracts-of-coriander  ]  [ of-coriander -> en:of-coriander  ]  [ coriander -> en:coriander  ]  [ extracts-of-cardamon -> en:extracts-of-cardamon  ]  [ of-cardamon -> en:of-cardamon  ]  [ cardamon -> en:cardamon  ]  [ extracts-of-chili-peppers -> en:extracts-of-chili-peppers  ]  [ of-chili-peppers -> en:of-chili-peppers  ]  [ chili-peppers -> en:chili-peppers  ]  [ peppers -> en:peppers  ]  [ citric-acid -> en:e330  -> exists  ] 	en:e330	0			0			Beverages	Sweetened beverages	en:fruit-based-beverages	http://static.openfoodfacts.org/images/products/085/169/400/3422/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/085/169/400/3422/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/085/169/400/3422/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/085/169/400/3422/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/085/169/400/3422/ingredients_en.10.400.jpg	http://static.openfoodfacts.org/images/products/085/169/400/3422/ingredients_en.10.200.jpg	http://static.openfoodfacts.org/images/products/085/169/400/3422/nutrition_en.11.400.jpg	http://static.openfoodfacts.org/images/products/085/169/400/3422/nutrition_en.11.200.jpg																																																																																																		
0030223009764	http://us.openfoodfacts.org/product/0030223009764	openfoodfacts-contributors	1425131278	1437873048	QT Bruschetta Mix		7.3 OZ (207 g)			Taylor Farms	taylor-farms	beverages	en:beverages,en:non-sugared-beverages													United States						1 container (207 g)											Beverages	Non-sugared beverages	en:non-sugared-beverages	http://static.openfoodfacts.org/images/products/003/022/300/9764/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/003/022/300/9764/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/003/022/300/9764/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/003/022/300/9764/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/003/022/300/9764/ingredients_en.9.400.jpg	http://static.openfoodfacts.org/images/products/003/022/300/9764/ingredients_en.9.200.jpg	http://static.openfoodfacts.org/images/products/003/022/300/9764/nutrition_en.10.400.jpg	http://static.openfoodfacts.org/images/products/003/022/300/9764/nutrition_en.10.200.jpg	647	364	9.66	4.35																																	0	0.0145	0.785	0.309	10.6	1.45			3.38									7.25					0.000217					0.0087													0.169		0.000522																		18	2
0620514010311	http://us.openfoodfacts.org/product/0620514010311	kp757	1424332368	1439141751	Qeema	Spice mix for curry	100 g	Card,Carton	card,carton	National	national	Groceries,Spices,Spice Mix,fr:Melange-d-epices	en:plant-based-foods-and-beverages,en:plant-based-foods,en:groceries,en:condiments,en:spices,en:spice-mix	Vegetarian,Green Dot India,Halal,ISO 9001	en:vegetarian,en:halal,en:iso-9001,en:green-dot-india			Pakistan	pakistan					Norfolk,Virginia,United States		United States	Salt, Red Chilli, Corn starch, cumin seed, garlic, rice starch, black pepper, coriander, cardamom, ginger, clove, amorphous silicon dioxide E551, artificial qeema flavor.					7 g		1	 [ salt -> en:salt  ]  [ red-chilli -> en:red-chilli  ]  [ chilli -> en:chilli  ]  [ corn-starch -> en:corn-starch  ]  [ starch -> en:starch  ]  [ cumin-seed -> en:cumin-seed  ]  [ seed -> en:seed  ]  [ garlic -> en:garlic  ]  [ rice-starch -> en:rice-starch  ]  [ starch -> en:starch  ]  [ black-pepper -> en:black-pepper  ]  [ pepper -> en:pepper  ]  [ coriander -> en:coriander  ]  [ cardamom -> en:cardamom  ]  [ ginger -> en:ginger  ]  [ clove -> en:clove  ]  [ amorphous-silicon-dioxide -> en:amorphous-silicon-dioxide  ]  [ silicon-dioxide -> en:e551  -> exists  ]  [ e551 -> en:e551  ]  [ artificial-qeema-flavor -> en:artificial-qeema-flavor  ]  [ qeema-flavor -> en:qeema-flavor  ]  [ flavor -> en:flavor  ] 	en:e551	0			0			unknown	unknown	en:spices	http://static.openfoodfacts.org/images/products/062/051/401/0311/front_en.4.400.jpg	http://static.openfoodfacts.org/images/products/062/051/401/0311/front_en.4.200.jpg	http://static.openfoodfacts.org/images/products/062/051/401/0311/front_en.4.400.jpg	http://static.openfoodfacts.org/images/products/062/051/401/0311/front_en.4.200.jpg	http://static.openfoodfacts.org/images/products/062/051/401/0311/ingredients_en.6.400.jpg	http://static.openfoodfacts.org/images/products/062/051/401/0311/ingredients_en.6.200.jpg	http://static.openfoodfacts.org/images/products/062/051/401/0311/nutrition_en.8.400.jpg	http://static.openfoodfacts.org/images/products/062/051/401/0311/nutrition_en.8.200.jpg																																																																																																	0	0
0076580004912	http://us.openfoodfacts.org/product/0076580004912	xiaoma	1424539461	1426519870	Quadratini Bite Size Waffer Cookies - Hazelnut	Hazelnut cream filled wafer cookies	8.82 oz	Bag	bag	Loacker,Quadratini	loacker,quadratini	Breakfasts,Sugary snacks,Biscuits and cakes,Biscuits,Cookies	en:breakfasts,en:sugary-snacks,en:biscuits-and-cakes,en:biscuits,en:cookies					Heinfels,Tyrol,Austria	heinfels,tyrol,austria					Brooklyn,NY,USA	Whole Foods Market,Key Food	United States	Unbleached Wheat Flour, Expeller Pressed Coconut Oil, Glucose Syrup, Sugar, Hazelnuts 9% in the Cream, Sweet Whey Powder (Milk), Soy Flour, Skimmed Milk Powder, Cocoa, Dextrose, Barley Malt Extract, Salt, Raising Agents (Sodium Hydrogen Carbonate, Disodium Diphosphate), Emulsifier Soy Lecithin, Bourbon Vanilla Pads, Spices			Almonds	en:nuts	29 g		3	 [ unbleached-wheat-flour -> en:unbleached-wheat-flour  ]  [ wheat-flour -> en:wheat-flour  ]  [ flour -> en:flour  ]  [ expeller-pressed-coconut-oil -> en:expeller-pressed-coconut-oil  ]  [ pressed-coconut-oil -> en:pressed-coconut-oil  ]  [ coconut-oil -> en:coconut-oil  ]  [ oil -> en:oil  ]  [ glucose-syrup -> en:glucose-syrup  ]  [ syrup -> en:syrup  ]  [ sugar -> en:sugar  ]  [ hazelnuts-9-in-the-cream -> en:hazelnuts-9-in-the-cream  ]  [ 9-in-the-cream -> en:9-in-the-cream  ]  [ in-the-cream -> en:in-the-cream  ]  [ the-cream -> en:the-cream  ]  [ cream -> en:cream  ]  [ sweet-whey-powder -> en:sweet-whey-powder  ]  [ whey-powder -> en:whey-powder  ]  [ powder -> en:powder  ]  [ milk -> en:milk  ]  [ soy-flour -> en:soy-flour  ]  [ flour -> en:flour  ]  [ skimmed-milk-powder -> en:skimmed-milk-powder  ]  [ milk-powder -> en:milk-powder  ]  [ powder -> en:powder  ]  [ cocoa -> en:cocoa  ]  [ dextrose -> en:dextrose  ]  [ barley-malt-extract -> en:barley-malt-extract  ]  [ malt-extract -> en:malt-extract  ]  [ extract -> en:extract  ]  [ salt -> en:salt  ]  [ raising-agents -> en:raising-agents  ]  [ agents -> en:agents  ]  [ sodium-hydrogen-carbonate -> en:e500ii  -> exists  ]  [ disodium-diphosphate -> en:e450i  -> exists  ]  [ emulsifier-soy-lecithin -> en:emulsifier-soy-lecithin  ]  [ soy-lecithin -> en:soy-lecithin  ]  [ lecithin -> en:e322  -> exists  ]  [ bourbon-vanilla-pads -> en:bourbon-vanilla-pads  ]  [ vanilla-pads -> en:vanilla-pads  ]  [ pads -> en:pads  ]  [ spices -> en:spices  ] 	en:e500ii,en:e450i,en:e322	0			0			Sugary snacks	Biscuits and cakes	en:cookies	http://static.openfoodfacts.org/images/products/007/658/000/4912/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/007/658/000/4912/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/007/658/000/4912/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/007/658/000/4912/front_en.3.200.jpg					2170		27.6	20.7																																			0.35	0.138	62.1	3.45			27.6									6.9																							0.069		0.00248																		19	19
0030000012109	http://us.openfoodfacts.org/product/0030000012109	tacinte	1422928977	1439048271	Quaker Original	Instant Oatmeal	11.8 oz (338 g)	card carton	card-carton	Quaker,The Quaker Oats Company	quaker,the-quaker-oats-company	Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals	100% Whole Grain,American Heart Association Certified	en:100-whole-grain,en:american-heart-association-certified									San Francisco,California,USA	Safeway	United States	Whole grain rolled _oats_, calcium carbonate, salt, guar gum, caramel color, reduced iron, vitamin A palmitate	oats	en:gluten			28 g		3			0			0			Cereals and potatoes	Breakfast cereals	en:breakfast-cereals	http://static.openfoodfacts.org/images/products/003/000/001/2109/front_en.11.400.jpg	http://static.openfoodfacts.org/images/products/003/000/001/2109/front_en.11.200.jpg	http://static.openfoodfacts.org/images/products/003/000/001/2109/front_en.11.400.jpg	http://static.openfoodfacts.org/images/products/003/000/001/2109/front_en.11.200.jpg	http://static.openfoodfacts.org/images/products/003/000/001/2109/ingredients_en.9.400.jpg	http://static.openfoodfacts.org/images/products/003/000/001/2109/ingredients_en.9.200.jpg	http://static.openfoodfacts.org/images/products/003/000/001/2109/nutrition_en.12.400.jpg	http://static.openfoodfacts.org/images/products/003/000/001/2109/nutrition_en.12.200.jpg	1490		7.14	1.79															1.79	1.79																	0		0.68	0.268	67.9	10.7			0									14.3					0.000804					0	0.000536										0.375		0.357	0.357	0.0257	0.114																	-3	-3
00529549	http://us.openfoodfacts.org/product/00529549	tacinte	1421810083	1453550003	Quattro Formaggio	A Shredded Blend or Parmesan, Asiago, Fontina & Mild Provolone Cheeses	12 OZ (340g)	bag	bag	Trader Giotto's	trader-giotto-s	Dairies,Cheeses,Grated Cheeses,Parmesan,it:Asiago,it:Fontina,Mild Provolone	en:dairies,en:cheeses,en:italian-cheeses,en:grated-cheese,en:parmigiano-reggiano,it:asiago,it:fontina,en:mild-provolone													United States	Parmesan, Asiago, Fontina Cheeses (Raw _Milk_, Cheese Cultures, Animal & Microbial Enzymes, Salt), Mild Provolone Cheese (Pasteurized _Milk_, Cheese Cultures, Animal Rennet, Salt), Cellulose (to prevent caking), Natamycin (a natural mold inhibitor).	Milk, Milk	en:milk			1/4 cup (28g / 1oz)		2			0			0			Milk and dairy products	Cheese	en:cheeses	http://static.openfoodfacts.org/images/products/00529549/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/00529549/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/00529549/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/00529549/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/00529549/ingredients_en.7.400.jpg	http://static.openfoodfacts.org/images/products/00529549/ingredients_en.7.200.jpg	http://static.openfoodfacts.org/images/products/00529549/nutrition_en.8.400.jpg	http://static.openfoodfacts.org/images/products/00529549/nutrition_en.8.200.jpg	1490	1050	28.6	17.9																																	0	0.0893	2	0.786	0	0			0									28.6					0.000214					0													0.893		0																		17	22
0041757054144	http://us.openfoodfacts.org/product/0041757054144	stephane	1438789461	1439141785	Queso fresco & chipotle flavor	spreadable cheese wedges				The Laughing Cow	the-laughing-cow	Spreads	en:spreads	50% less fat than the leading brands,35 calories per wedge,New!,Light	en:35-calories-per-wedge,en:50-less-fat-than-the-leading-brands,en:light,en:new									California		United States						1 wedge (21g)											unknown	unknown	en:spreads	http://static.openfoodfacts.org/images/products/004/175/705/4144/front_en.5.400.jpg	http://static.openfoodfacts.org/images/products/004/175/705/4144/front_en.5.200.jpg	http://static.openfoodfacts.org/images/products/004/175/705/4144/front_en.5.400.jpg	http://static.openfoodfacts.org/images/products/004/175/705/4144/front_en.5.200.jpg			http://static.openfoodfacts.org/images/products/004/175/705/4144/nutrition_en.6.400.jpg	http://static.openfoodfacts.org/images/products/004/175/705/4144/nutrition_en.6.200.jpg	695	300	7.14	7.14																																	0	0.0238	2.42	0.952	4.76	0			4.76									9.52					0					0													0.381		0																		20	20
0793573238474	http://us.openfoodfacts.org/product/0793573238474	openfoodfacts-contributors	1423202310	1439141750	Quest Bar Cookies & Cream		12 bars (820 g)	card carton	card-carton	Quest	quest	Sugary snacks,Biscuits and cakes,Biscuits,Cookies,bars	en:sugary-snacks,en:biscuits-and-cakes,en:biscuits,en:bars,en:cookies													United States	 Protein Blend (_Whey_ Protein Isolate, _Milk_ Protein Isolate), Isomalto-Oligosaccharides (Prebiotic Fiber), Water, _Almonds_, Cocoa Butter, Erythritol, Contains less than 2% of the following: Cocoa Powder, Natural Flavors, Coconut Oil, Sea Salt, Sunflower Lecithin, Dextrin, Baking Soda, Steviol Glycosides (Stevia), Sucralose.	Whey, Milk, Almonds	en:milk,en:nuts			1 bar (60 g)		5	 [ protein-blend -> en:protein-blend  ]  [ blend -> en:blend  ]  [ whey-protein-isolate -> en:whey-protein-isolate  ]  [ protein-isolate -> en:protein-isolate  ]  [ isolate -> en:isolate  ]  [ milk-protein-isolate -> en:milk-protein-isolate  ]  [ protein-isolate -> en:protein-isolate  ]  [ isolate -> en:isolate  ]  [ isomalto-oligosaccharides -> en:isomalto-oligosaccharides  ]  [ oligosaccharides -> en:oligosaccharides  ]  [ prebiotic-fiber -> en:prebiotic-fiber  ]  [ fiber -> en:fiber  ]  [ water -> en:water  ]  [ almonds -> en:almonds  ]  [ cocoa-butter -> en:cocoa-butter  ]  [ butter -> en:butter  ]  [ erythritol -> en:e968  -> exists  ]  [ contains-less-than-2-of-the-following -> en:contains-less-than-2-of-the-following  ]  [ less-than-2-of-the-following -> en:less-than-2-of-the-following  ]  [ than-2-of-the-following -> en:than-2-of-the-following  ]  [ 2-of-the-following -> en:2-of-the-following  ]  [ of-the-following -> en:of-the-following  ]  [ the-following -> en:the-following  ]  [ following -> en:following  ]  [ cocoa-powder -> en:cocoa-powder  ]  [ powder -> en:powder  ]  [ natural-flavors -> en:natural-flavors  ]  [ flavors -> en:flavors  ]  [ coconut-oil -> en:coconut-oil  ]  [ oil -> en:oil  ]  [ sea-salt -> en:sea-salt  ]  [ salt -> en:salt  ]  [ sunflower-lecithin -> en:sunflower-lecithin  ]  [ lecithin -> en:e322  -> exists  ]  [ dextrin -> en:e1400  -> exists  ]  [ baking-soda -> en:baking-soda  ]  [ soda -> en:soda  ]  [ steviol-glycosides -> en:e960  -> exists  ]  [ stevia -> en:stevia  ]  [ sucralose -> en:e955  -> exists  ] 	en:e968,en:e322,en:e1400,en:e960,en:e955	0			0			Sugary snacks	Biscuits and cakes	en:bars	http://static.openfoodfacts.org/images/products/079/357/323/8474/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/079/357/323/8474/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/079/357/323/8474/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/079/357/323/8474/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/079/357/323/8474/ingredients_en.4.400.jpg	http://static.openfoodfacts.org/images/products/079/357/323/8474/ingredients_en.4.200.jpg	http://static.openfoodfacts.org/images/products/079/357/323/8474/nutrition_en.5.400.jpg	http://static.openfoodfacts.org/images/products/079/357/323/8474/nutrition_en.5.200.jpg	1260		11.7	5																																	0	0.00833	1.31	0.517	36.7	28.3			1.67									35					0					0											0.158		0.25	0.167	0.0006	0.04																	7	7
0793573214539	http://us.openfoodfacts.org/product/0793573214539	openfoodfacts-contributors	1405602814	1439141739	QuestBar Portein Bar Chocolate Chip Cookie Dough Flavor	QuestBar	1 Bar	Plastic	plastic	Quest Nutrition	quest-nutrition	Dietary supplements,Bodybuilding supplements,Protein bars,Snacks,bars,sugary snacks	en:sugary-snacks,en:dietary-supplements,en:bars,en:bodybuilding-supplements,en:protein-bars,en:snacks					City of Industry,CA	city-of-industry,ca							United States						1 Bar											unknown	unknown	en:snacks																																																																																																									0	0
0031146030880	http://us.openfoodfacts.org/product/0031146030880	kp757	1440544258	1440545246	Quick 2 min Chicken Flavor Noodle Soup		4.23 oz (120 g)	Metallized,Plastic,Bag	metallized,plastic,bag	Nongshim	nongshim	Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Noodles,Instant noodles	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:noodles,en:instant-noodles	0 g Trans Fat,Made in USA,No MSG added	en:0-g-trans-fat,en:made-in-usa,en:no-msg-added			United States	united-states					Virginia Beach,Virginia,United States		United States	Enriched _wheat_ flour (_wheat_ flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), palm oil, potato starch, modified potato starch, salt, contains less than 2% of each of the following: artificial flavor, beef bone extract*, beef extract*, beef fat*, black pepper*, chicken bone extract*, chicken fat*, citric acid, corn syrup*, defatted _soy_ flour, dehydrated vegetables (carrot, green onion), dextrose, disodium guanylate, disodium inosinate, disodium succinate, freeze dried corn, garlic*, ginger*, habanero chili pepper*, hydrolyzed _soy_ protein, soy lecithin, lime juice concentrate*, maltodextrin, modified corn starch, natural flavors, onion*, potassium carbonate, red chili pepper*, riboflavin color, rice*, sand lance concentrate*, sodium carbonate, sodium phosphates, spices, sugar, textured _soy_ protein (_soy_ flour, _soy_ oil, salt, autolyzed yeast extract, natural flavor), tocopherols (antioxidant), yeast extract, yellow corn flour.  *powdered	wheat, wheat, soy, soy, soy, soy, soy	en:gluten,en:soybeans	Milk,Crustacean shellfish	en:milk,en:crustacean-shellfish	60 g		11			0			0			Cereals and potatoes	Cereals	en:instant-noodles	http://static.openfoodfacts.org/images/products/003/114/603/0880/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/003/114/603/0880/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/003/114/603/0880/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/003/114/603/0880/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/003/114/603/0880/ingredients_en.9.400.jpg	http://static.openfoodfacts.org/images/products/003/114/603/0880/ingredients_en.9.200.jpg	http://static.openfoodfacts.org/images/products/003/114/603/0880/nutrition_en.10.400.jpg	http://static.openfoodfacts.org/images/products/003/114/603/0880/nutrition_en.10.200.jpg	1950	767	20	10															7.5	2.5																	0	0	3.81	1.5	63.3	1.67			1.67									10					0					0													0		0.003																		22	22
0893470001093	http://us.openfoodfacts.org/product/0893470001093	openfoodfacts-contributors	1370074787	1439141786	Quinoa Cookies					Andean Dream	andean-dream	cookies	en:sugary-snacks,en:biscuits-and-cakes,en:biscuits,en:cookies													United States						2 cookies (30 g)											Sugary snacks	Biscuits and cakes	en:cookies	http://static.openfoodfacts.org/images/products/089/347/000/1093/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/089/347/000/1093/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/089/347/000/1093/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/089/347/000/1093/front_en.3.200.jpg			http://static.openfoodfacts.org/images/products/089/347/000/1093/nutrition_en.8.400.jpg	http://static.openfoodfacts.org/images/products/089/347/000/1093/nutrition_en.8.200.jpg	1950	697	20	10																																	0	0	0.55	0.217	70	3.33			16.7									3.33					0					0													0		0.0048																		15	15
